exp,run,event_num,label
amo06516,96,48099,1
amo06516,96,48436,1
amo06516,96,49374,1
amo06516,96,49871,4
amo06516,96,50165,1
amo06516,96,50370,1
amo06516,96,50387,4
amo06516,96,50710,4
amo06516,96,50718,1
amo06516,96,52746,4
amo06516,96,52755,1
amo06516,96,53711,1
amo06516,96,53726,1
amo06516,96,54001,2
amo06516,96,54146,2
amo06516,96,54402,2
amo06516,96,54603,1
amo06516,96,54666,2
amo06516,96,55484,4
amo06516,96,55602,1
amo06516,96,55987,2
amo06516,96,56386,1
amo06516,96,57014,2
amo06516,96,57340,1
amo06516,96,57915,4
amo06516,96,57969,4
amo06516,96,60259,2
amo06516,96,60310,2
amo06516,96,60332,1
amo06516,96,60484,4
amo06516,96,60499,4
amo06516,96,60563,1
amo06516,96,60886,1
amo06516,96,60935,4
amo06516,96,61027,2
amo06516,96,61696,1
amo06516,96,63116,4
amo06516,96,63219,4
amo06516,96,64449,1
amo06516,96,65009,4
amo06516,96,65819,4
amo06516,96,66362,2
amo06516,96,68039,1
amo06516,96,68046,1
amo06516,96,68445,1
amo06516,96,68939,1
amo06516,96,69537,1
amo06516,96,70691,1
amo06516,96,71367,2
amo06516,96,72401,1
amo06516,96,72418,2
amo06516,96,73939,1
amo06516,96,74325,4
amo06516,96,74332,4
amo06516,96,74628,4
amo06516,96,76397,1
amo06516,96,78218,4
amo06516,96,78740,1
amo06516,96,78909,2
amo06516,96,79238,2
amo06516,96,79300,2
amo06516,96,80474,1
amo06516,96,80557,1
amo06516,96,80696,1
amo06516,96,80775,2
amo06516,96,81005,4
amo06516,96,81826,1
amo06516,96,81872,2
amo06516,96,82061,2
amo06516,96,83288,2
amo06516,96,83664,2
amo06516,96,83728,4
amo06516,96,83740,1
amo06516,96,83890,2
amo06516,96,85755,1
amo06516,96,85806,4
amo06516,96,85897,1
amo06516,96,86405,4
amo06516,96,87086,4
amo06516,96,88616,4
amo06516,96,89131,4
amo06516,96,89982,1
amo06516,96,90248,2
amo06516,96,90941,1
amo06516,96,91643,1
amo06516,96,92199,2
amo06516,96,93753,4
amo06516,96,93763,4
amo06516,96,94783,2
amo06516,96,95982,4
amo06516,96,95992,4
amo06516,96,96054,4
amo06516,96,97963,4
amo06516,96,99592,4
amo06516,96,100931,4
amo06516,96,101250,4
amo06516,96,101257,1
amo06516,96,101495,1
amo06516,96,103114,4
amo06516,96,103309,4
amo06516,96,105656,2
amo06516,96,107034,2
amo06516,96,107703,1
amo06516,96,107746,4
amo06516,96,107889,2
amo06516,96,108130,4
amo06516,96,108320,1
amo06516,96,108904,2
amo06516,96,109572,1
amo06516,96,109581,1
amo06516,96,109758,4
amo06516,96,109768,1
amo06516,96,110199,2
amo06516,96,110622,4
amo06516,96,110874,1
amo06516,96,112027,1
amo06516,96,114726,1
amo06516,96,114787,4
amo06516,96,116221,1
amo06516,96,116421,4
amo06516,96,116463,1
amo06516,96,116706,2
amo06516,96,116909,1
amo06516,96,118208,4
amo06516,96,118998,1
amo06516,96,119082,1
amo06516,96,119223,2
amo06516,96,120756,4
amo06516,96,121027,1
amo06516,96,122346,2
amo06516,96,122527,2
amo06516,96,122906,1
amo06516,96,123068,1
amo06516,96,124113,1
amo06516,96,124332,1
amo06516,96,124484,4
amo06516,96,124735,1
amo06516,96,125091,1
amo06516,96,125978,4
amo06516,96,126517,1
amo06516,96,126849,1
amo06516,96,126986,2
amo06516,96,127300,2
amo06516,96,128462,2
amo06516,96,131163,1
amo06516,96,132090,1
amo06516,96,133151,4
amo06516,96,134214,1
amo06516,96,134483,1
amo06516,96,135455,4
amo06516,96,135911,1
amo06516,96,135993,2
amo06516,96,136208,2
amo06516,96,137334,2
amo06516,96,137954,2
amo06516,96,138042,1
amo06516,96,138571,1
amo06516,96,139421,1
amo06516,96,140238,1
amo06516,96,140280,2
amo06516,96,140932,2
amo06516,96,141269,1
amo06516,96,141597,1
amo06516,96,142070,4
amo06516,96,142607,4
amo06516,96,142635,4
amo06516,96,143240,2
amo06516,96,143491,4
amo06516,96,143760,1
amo06516,96,144150,1
amo06516,96,145359,4
amo06516,96,145828,4
amo06516,96,145846,1
amo06516,96,146738,4
amo06516,96,146794,1
amo06516,96,147446,1
amo06516,96,147613,1
amo06516,96,147687,1
amo06516,96,148754,1
amo06516,96,149273,2
amo06516,96,149507,1
amo06516,96,153972,1
amo06516,96,154619,2
amo06516,96,155231,1
amo06516,96,155329,1
amo06516,96,156147,1
amo06516,96,156723,2
amo06516,96,157233,4
amo06516,96,159138,1
amo06516,96,159179,1
amo06516,96,161085,4
amo06516,96,161453,1
amo06516,96,163428,4
amo06516,96,165408,2
amo06516,96,167085,1
amo06516,96,167494,4
amo06516,96,168460,2
amo06516,96,171149,2
amo06516,96,171949,1
amo06516,96,172167,1
amo06516,96,172504,1
amo06516,96,172595,1
amo06516,96,172815,4
amo06516,96,173130,2
amo06516,96,173832,2
amo06516,96,175783,4
amo06516,96,176787,4
amo06516,96,176980,4
amo06516,96,178105,4
amo06516,96,178500,1
amo06516,96,179119,1
amo06516,96,179653,2
amo06516,96,180380,1
amo06516,96,180499,1
amo06516,96,181921,2
amo06516,96,182022,2
amo06516,96,182689,4
amo06516,96,183101,2
amo06516,96,183144,1
amo06516,96,183207,1
amo06516,96,183574,4
amo06516,96,184784,4
amo06516,96,185774,1
amo06516,96,185786,1
amo06516,96,187701,1
amo06516,96,188115,1
amo06516,96,188130,4
amo06516,96,188552,4
amo06516,96,189822,2
amo06516,96,189988,1
amo06516,96,190148,1
amo06516,96,190160,4
amo06516,96,190441,1
amo06516,96,190539,1
amo06516,96,191156,1
amo06516,96,191352,4
amo06516,96,191526,1
amo06516,96,191543,4
amo06516,96,192556,4
amo06516,96,192838,4
amo06516,96,192919,2
amo06516,96,193087,4
amo06516,96,193540,4
amo06516,96,193665,4
amo06516,96,194176,1
amo06516,96,195365,1
amo06516,96,195448,1
amo06516,96,196871,2
amo06516,96,197115,1
amo06516,96,198193,1
amo06516,96,199250,1
amo06516,96,199299,4
amo06516,96,200264,4
amo06516,96,200637,4
amo06516,96,202549,1
amo06516,96,202707,1
amo06516,102,0,9
amo06516,102,1,9
amo06516,102,2,9
amo06516,102,3,9
amo06516,102,4,9
amo06516,102,5,9
amo06516,102,6,9
amo06516,102,7,9
amo06516,102,8,9
amo06516,102,9,9
amo06516,102,200,9
amo06516,102,1057,3
amo06516,102,1149,3
amo06516,102,1152,3
amo06516,102,1178,3
amo06516,102,1448,3
amo06516,102,1464,3
amo06516,102,1478,4
amo06516,102,1484,0
amo06516,102,1500,3
amo06516,102,1563,1
amo06516,102,1732,2
amo06516,102,1996,2
amo06516,102,2053,3
amo06516,102,2796,0
amo06516,102,2862,3
amo06516,102,2900,3
amo06516,102,3003,0
amo06516,102,3182,2
amo06516,102,3223,3
amo06516,102,3377,3
amo06516,102,3414,3
amo06516,102,3442,3
amo06516,102,3815,0
amo06516,102,3997,3
amo06516,102,4141,3
amo06516,102,4356,1
amo06516,102,4494,2
amo06516,102,4515,3
amo06516,102,4740,3
amo06516,102,4851,0
amo06516,102,5006,4
amo06516,102,5107,3
amo06516,102,5155,3
amo06516,102,5608,3
amo06516,102,5640,0
amo06516,102,5773,3
amo06516,102,5797,3
amo06516,102,5925,3
amo06516,102,6025,1
amo06516,102,6309,2
amo06516,102,6498,3
amo06516,102,6556,3
amo06516,102,6562,0
amo06516,102,6574,2
amo06516,102,6595,3
amo06516,102,7427,2
amo06516,102,7496,1
amo06516,102,7497,3
amo06516,102,7527,3
amo06516,102,7571,3
amo06516,102,7678,3
amo06516,102,7765,0
amo06516,102,7827,3
amo06516,102,8216,0
amo06516,102,8699,3
amo06516,102,9722,3
amo06516,102,9758,2
amo06516,102,9960,1
amo06516,102,10010,3
amo06516,102,10176,3
amo06516,102,10249,1
amo06516,102,10284,3
amo06516,102,10686,0
amo06516,102,12168,3
amo06516,102,13671,0
amo06516,102,15554,3
amo06516,102,18141,3
amo06516,102,20590,3
amo06516,102,21567,4
